,name,display_name,short_description,description,created_by,released,created_at,updated_at,featured
412,youtube,YouTube,YouTubeは、Googleが所有するオンラインビデオ共有およびソーシャルメディアプラットフォームです。,YouTubeは、Googleが所有するオンラインビデオ共有とソーシャルメディアのプラットフォームで、ユーザーはビデオを見たり、いいね！を押したり、共有したり、コメントしたり、自分のビデオをアップロードしたりすることができます。YouTubeは、PC、ノートパソコン、タブレット、携帯電話からアクセスすることができます。YouTubeはウェブ上で2番目に人気のあるサイトであり、訪問者は毎日約10億時間のビデオを視聴しています。,"Jawed Karim, Chad Hurley, Steve Chen","February 14, 2005",2017-01-31T20:22:22Z,2022-03-16T14:52:38Z,False
413,mastodon,Mastodon,Mastodonは、フリーで分散型のオープンソースのマイクロブログネットワークです。,Mastodonは、独立して運営されるサーバーの分散型連合体として構築された大規模なソーシャルメディアネットワークです。プライバシーと不正利用防止機能に強い関心を寄せている。サーバーサイドはRuby on Rails、フロントエンドはJavaScript（React.jsとRedux）で記述されています。OStatusとActivityPubの両プロトコルを実装しており、他のソーシャルネットワークとの相互運用が可能である。様々なプラットフォーム用のクライアントアプリケーションが用意されています。,Eugen Rochko,"October 5, 2016",2017-02-01T09:54:34Z,2022-03-19T23:43:19Z,True
414,react-router,React Router,React Routerは、Reactのためのクライアントおよびサーバーサイドのルーティングライブラリで、完全な機能を備えています。,React Routerは、Reactのためのクライアントおよびサーバーサイドのルーティングライブラリです。React Routerは、Web、node.jsのサーバー、React Nativeなど、Reactが動作する場所であればどこでも動作します。,Ryan Florence & Michael Jackson,November 10 2015,2017-01-31T21:29:04Z,2022-03-09T06:30:58Z,False
415,openstreetmap,OpenStreetMap,OpenStreetMapは、自由に編集可能な世界地図を作成するための共同プロジェクトです。,OpenStreetMapは、何千ものWebサイト、モバイルアプリ、ハードウェアデバイスに地図データを提供しています。,Steve Coast,"August 9, 2004",2017-01-31T21:45:44Z,2022-03-16T08:37:23Z,False
416,zsh,Zsh,Zsh (Z shell) は、シェルおよびコマンド言語インタプリタです。,Zシェル（Zsh）は、Bourneシェルを拡張し、多数の改良と追加機能を加えたものです。,Paul Falstad,1990,2016-12-17T15:58:10Z,2022-03-18T08:23:09Z,False
417,actions,Actions,GitHub Actionsは、開発者のワークフローをオーケストレーションし、自動化するためのプラットフォームです。,"GitHub Actions は、ソフトウェア開発のライフサイクルを自動化するワークフローを柔軟に構築することができます。アクションと呼ばれる個々のタスクを記述し、それらを組み合わせてカスタムワークフローを作成することができます。ワークフローは、GitHub上のあらゆるコードプロジェクトのビルド、テスト、パッケージ、リリース、デプロイのために、リポジトリに設定できるカスタム自動化プロセスです。
""GitHub Actions ""を使えば、エンドツーエンドの継続的インテグレーション（CI）と継続的デプロイ（CD）機能をリポジトリに直接構築することができます。GitHub Actionsは、GitHubのビルトイン継続的インテグレーションサービスを強化します。詳しくは、""継続的インテグレーションについて ""をご覧ください。
注目のアクション

アクション/stale
peaceiris/アクション-gh-ページ
ソフトプロップス/アクション-gh-リリース
ツールマンティム/リリース・ドラフター

はじめに

こんにちは、GitHub Actions です。
GitHub のアクションです。継続的デリバリー
JavaScript
Ruby
Rust

コミュニティ",GitHub,"October 16, 2018",2017-01-31T22:02:01Z,2022-03-17T09:28:54Z,False
418,nosql,NoSQL,NoSQLデータベースとは、リレーショナルデータベースとは異なる保存形式を持つデータベースのことである。,NoSQLデータベースとは、リレーショナルデータベースとは異なる保存形式を持つデータベースのことである。多くの場合、NoSQLデータベースは、サーバーのクラスタに対してよりシンプルな水平スケーリングを選択する。NoSQLデータベースは、大容量データのWebアプリケーションによく利用される。,,,2017-01-31T21:32:29Z,2022-03-19T23:55:10Z,True
419,spring,Spring,Javaアプリケーションに使用される強力な軽量アプリケーション開発フレームワークです。,Spring Frameworkは、最新のJavaベースのエンタープライズアプリケーションのための包括的なプログラミングと構成モデルを、あらゆる種類のデプロイメントプラットフォーム上で提供します。,Pivotal Software,"October 1, 2002",2017-01-31T21:25:51Z,2022-03-16T15:35:49Z,False
420,composer,Composer,PHPの依存関係管理ツール。,Composer は、PHP で依存関係を管理するためのツールです。プロジェクトが依存するライブラリを宣言し、管理することができます。,"Nils Adermann, Jordi Boggiano","March 1, 2012",2017-01-31T20:47:51Z,2022-02-03T23:13:44Z,False
421,gradle,Gradle,Gradleはオープンソースのビルドツールで、チームがより良いソフトウェアをより速くビルド、自動化、提供することを支援します。,Gradle は、ビルドの自動化と多言語開発のサポートに重点を置いたビルドツールです。あらゆるプラットフォームでソフトウェアのビルド、テスト、公開、デプロイを行っている場合、Gradleは、コードのコンパイルやパッケージングからWebサイトの公開まで、開発ライフサイクル全体をサポートできる柔軟なモデルを提供します。,,2007,2017-01-31T21:31:49Z,2022-03-19T22:24:01Z,True
422,archlinux,Arch Linux,Keep It Simpleを心がけた軽量で柔軟なLinuxディストリビューション。,Arch Linux は、x86-64 アーキテクチャをベースとしたコンピュータのための Linux ディストリビューションです。Arch Linux はフリー、オープンソース、不自由なソフトウェアで構成されており、コミュニティへの参加をサポートしています。,Judd Vinet,"March 11, 2002",2017-01-31T21:33:53Z,2022-03-16T17:27:26Z,False
